iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Properties/AssemblyInfo.cs(6,12): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/TypeResources.cs(3,2): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/StringStringDictionary.cs(8,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(12,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(13,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(14,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(36,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(37,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(38,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(14,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(15,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(16,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(59,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(60,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(61,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(38,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(39,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(40,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(128,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(129,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(130,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(61,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(62,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(63,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(196,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(197,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(198,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(13,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/SingletonMono.cs(16,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(130,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(131,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/CsvReader.cs(132,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(353,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(354,3): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(355,3): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/CSVSerializer.cs(382,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/iterations/015/output/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
